object_id,api_supplier_risk,campaign_flag,client_type,dosage_form,line,market,planned_qty,plant,priority,product_code,uom
BATCH00032,Low,No,OwnBrand,Hormonal,HORM2,PT,49801,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH01897,High,No,Contract,Capsule,CL2,DE,230381,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH02536,High,No,Contract,Capsule,CL1,DE,207603,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH09039,Low,No,OwnBrand,Tablet,TL1,ES,401787,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH07368,Low,No,OwnBrand,Hormonal,HORM2,PT,49864,PLANT_SPECIAL,High,EE30TAB,Units
BATCH02721,High,Yes,Contract,Capsule,CL2,DE,60618,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH10000,High,Yes,Contract,Injectable,INJ2,UK,35467,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH05601,Low,No,OwnBrand,Tablet,TL3,ES,164802,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH09353,Low,No,OwnBrand,Hormonal,HORM2,PT,11955,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH09518,Low,Yes,OwnBrand,Hormonal,HORM2,PT,7946,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH03558,High,No,Contract,Injectable,INJ2,UK,36345,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH02533,High,Yes,Contract,Capsule,CL2,DE,85902,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH00128,Medium,No,OwnBrand,Injectable,INJ1,FR,48806,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH04020,Low,No,OwnBrand,Tablet,TL2,ES,135885,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH04298,Low,Yes,OwnBrand,Hormonal,HORM1,PT,37896,PLANT_SPECIAL,High,EE30TAB,Units
BATCH03415,High,No,Contract,Injectable,INJ2,UK,9621,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH09622,High,Yes,Contract,Capsule,CL1,DE,181912,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH03034,Medium,No,OwnBrand,Device,DEV1,DE,23054,PLANT_SPECIAL,High,INSUPEN,Units
BATCH00663,Low,No,OwnBrand,Hormonal,HORM1,PT,4429,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH09364,Medium,Yes,OwnBrand,Injectable,INJ1,FR,8932,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH00998,Medium,No,OwnBrand,Injectable,INJ1,FR,40434,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH02049,Low,No,OwnBrand,Tablet,TL3,ES,420018,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH06801,Medium,No,OwnBrand,Tablet,TL1,FR,205117,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH04643,Low,No,OwnBrand,Capsule,CL1,IT,74899,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH02064,High,No,Contract,Injectable,INJ2,UK,26663,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH09901,Medium,No,OwnBrand,Injectable,INJ2,FR,27494,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH05883,Low,Yes,OwnBrand,Hormonal,HORM1,PT,8833,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH08175,High,No,Contract,Capsule,CL1,DE,408053,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH08565,High,Yes,Contract,Capsule,CL2,DE,277289,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH01432,High,Yes,Contract,Injectable,INJ1,UK,21597,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH05467,Medium,Yes,OwnBrand,Injectable,INJ1,FR,17938,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH03539,High,No,Contract,Capsule,CL1,DE,294410,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH08539,Low,No,OwnBrand,Capsule,CL2,IT,227839,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH03227,Low,Yes,OwnBrand,Capsule,CL1,IT,62412,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH07422,Medium,No,Contract,Hormonal,HORM2,ES,15001,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH04458,Medium,No,Contract,Hormonal,HORM1,ES,5884,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH01541,Medium,No,OwnBrand,Injectable,INJ2,FR,19553,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH08192,Low,No,Contract,Device,DEV1,UK,42187,PLANT_SPECIAL,Medium,INHALER,Units
BATCH09139,High,No,Contract,Injectable,INJ1,UK,29788,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH07520,Low,No,OwnBrand,Capsule,CL1,IT,370696,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH00244,Medium,Yes,OwnBrand,Injectable,INJ1,FR,45706,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH04341,Low,No,OwnBrand,Tablet,TL1,ES,369731,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH08374,High,No,Contract,Injectable,INJ2,UK,26015,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH03654,Medium,No,Contract,Hormonal,HORM1,ES,19399,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH01364,Medium,No,Contract,Hormonal,HORM1,ES,18821,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH04464,Low,No,OwnBrand,Capsule,CL2,IT,299211,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH08890,Medium,No,Contract,Hormonal,HORM2,ES,34366,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH01249,High,No,Contract,Capsule,CL2,DE,262468,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH02213,High,No,Contract,Capsule,CL2,DE,492048,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH06913,Medium,No,OwnBrand,Tablet,TL1,FR,282881,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH07247,Low,No,OwnBrand,Tablet,TL3,ES,352208,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH04503,High,No,Contract,Capsule,CL1,DE,489943,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH00511,Low,No,OwnBrand,Hormonal,HORM2,PT,12022,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH08597,Medium,No,OwnBrand,Injectable,INJ2,FR,19215,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH01545,Low,No,OwnBrand,Hormonal,HORM1,PT,10784,PLANT_SPECIAL,High,EE30TAB,Units
BATCH06555,Medium,No,OwnBrand,Tablet,TL1,FR,207755,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH09520,Low,No,OwnBrand,Hormonal,HORM1,PT,21948,PLANT_SPECIAL,High,EE30TAB,Units
BATCH08949,Low,Yes,OwnBrand,Capsule,CL1,IT,420706,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH04593,Low,No,OwnBrand,Hormonal,HORM1,PT,29332,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH04084,Low,No,OwnBrand,Tablet,TL1,ES,442530,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH02258,Medium,No,OwnBrand,Tablet,TL1,FR,465930,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH09357,Medium,No,OwnBrand,Device,DEV1,DE,37981,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH05099,Medium,Yes,Contract,Hormonal,HORM1,ES,49699,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH04149,High,No,Contract,Injectable,INJ1,UK,12899,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH03662,Low,Yes,OwnBrand,Tablet,TL3,ES,344029,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH01681,High,No,Contract,Injectable,INJ2,UK,25274,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH09120,Low,Yes,OwnBrand,Tablet,TL2,ES,84197,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH06423,Low,No,OwnBrand,Hormonal,HORM2,PT,11662,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH03787,High,No,Contract,Capsule,CL1,DE,363172,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH08658,Low,No,OwnBrand,Hormonal,HORM1,PT,38853,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH09789,Medium,No,OwnBrand,Injectable,INJ1,FR,21185,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH01741,Medium,No,OwnBrand,Device,DEV1,DE,9264,PLANT_SPECIAL,High,INSUPEN,Units
BATCH01309,Low,No,OwnBrand,Tablet,TL1,ES,447599,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH02788,High,No,Contract,Capsule,CL2,DE,358025,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH01144,Low,No,OwnBrand,Tablet,TL2,ES,485869,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH01324,Medium,Yes,OwnBrand,Tablet,TL2,FR,401938,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH00557,Low,No,Contract,Device,DEV2,UK,5509,PLANT_SPECIAL,Low,INHALER,Units
BATCH00518,Low,No,OwnBrand,Tablet,TL1,ES,204521,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH00010,Medium,No,Contract,Hormonal,HORM1,ES,39123,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH04569,Low,No,OwnBrand,Capsule,CL1,IT,333531,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH02837,Low,No,OwnBrand,Hormonal,HORM1,PT,31065,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH00421,Low,No,OwnBrand,Hormonal,HORM1,PT,38709,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH03487,Low,No,Contract,Device,DEV2,UK,6433,PLANT_SPECIAL,Low,INHALER,Units
BATCH00981,Low,No,Contract,Device,DEV1,UK,48581,PLANT_SPECIAL,Medium,INHALER,Units
BATCH01709,High,No,Contract,Injectable,INJ1,UK,1852,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH00700,High,Yes,Contract,Capsule,CL1,DE,147915,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH08207,Low,No,OwnBrand,Hormonal,HORM1,PT,21539,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH00367,Medium,No,OwnBrand,Device,DEV1,DE,18596,PLANT_SPECIAL,High,INSUPEN,Units
BATCH06076,Medium,Yes,Contract,Hormonal,HORM1,ES,27110,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH02061,Low,No,OwnBrand,Hormonal,HORM2,PT,4528,PLANT_SPECIAL,High,EE30TAB,Units
BATCH09149,Medium,No,OwnBrand,Tablet,TL1,FR,486416,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH00039,Low,No,OwnBrand,Tablet,TL1,ES,204937,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH07114,Low,No,Contract,Device,DEV1,UK,45157,PLANT_SPECIAL,Medium,INHALER,Units
BATCH06462,High,No,Contract,Capsule,CL1,DE,122402,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH03322,Low,No,OwnBrand,Tablet,TL2,ES,221299,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH07756,Low,No,OwnBrand,Tablet,TL1,ES,168830,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH03046,Medium,No,OwnBrand,Device,DEV1,DE,9567,PLANT_SPECIAL,High,INSUPEN,Units
BATCH02422,Medium,No,OwnBrand,Injectable,INJ1,FR,3780,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH08054,Medium,No,Contract,Hormonal,HORM2,ES,38380,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH07234,High,No,Contract,Capsule,CL2,DE,383346,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH03856,Medium,No,OwnBrand,Tablet,TL1,FR,228841,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH00303,Medium,Yes,OwnBrand,Device,DEV1,DE,11633,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH08619,Low,Yes,OwnBrand,Hormonal,HORM1,PT,38673,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH00686,Medium,No,OwnBrand,Device,DEV1,DE,23635,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH04830,Medium,No,OwnBrand,Injectable,INJ2,FR,3405,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH03324,Medium,No,Contract,Hormonal,HORM2,ES,41085,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH07059,Low,Yes,OwnBrand,Hormonal,HORM2,PT,25911,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH01311,Low,No,OwnBrand,Capsule,CL2,IT,186173,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH08445,Medium,No,Contract,Hormonal,HORM2,ES,39553,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH09595,Medium,No,OwnBrand,Device,DEV1,DE,8475,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH09650,High,No,Contract,Capsule,CL1,DE,185713,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH01929,Medium,No,OwnBrand,Injectable,INJ2,FR,4580,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH06456,Medium,No,OwnBrand,Injectable,INJ2,FR,12612,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH09778,Medium,Yes,OwnBrand,Device,DEV1,DE,36715,PLANT_SPECIAL,High,INSUPEN,Units
BATCH05764,Medium,No,OwnBrand,Tablet,TL2,FR,474872,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH01147,Low,Yes,OwnBrand,Capsule,CL1,IT,399006,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH03235,Medium,No,OwnBrand,Injectable,INJ1,FR,31624,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH00335,Medium,No,OwnBrand,Tablet,TL3,FR,166887,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH00773,Low,No,Contract,Device,DEV2,UK,35692,PLANT_SPECIAL,High,INHALER,Units
BATCH04249,Medium,No,Contract,Hormonal,HORM2,ES,43161,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH00650,Low,Yes,OwnBrand,Hormonal,HORM1,PT,42352,PLANT_SPECIAL,High,EE30TAB,Units
BATCH00271,High,Yes,Contract,Capsule,CL1,DE,271926,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH03296,Low,No,OwnBrand,Tablet,TL1,ES,255753,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH05579,Low,Yes,OwnBrand,Hormonal,HORM2,PT,40072,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH01051,Medium,No,OwnBrand,Tablet,TL1,FR,100853,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH05517,Low,No,OwnBrand,Hormonal,HORM1,PT,8306,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH09403,Medium,No,OwnBrand,Device,DEV2,DE,10308,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH03719,High,No,Contract,Capsule,CL1,DE,365617,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH09514,Medium,No,OwnBrand,Tablet,TL3,FR,485831,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH04395,Medium,Yes,OwnBrand,Injectable,INJ2,FR,43115,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH03284,Low,No,Contract,Device,DEV1,UK,40609,PLANT_SPECIAL,High,INHALER,Units
BATCH08370,Medium,No,Contract,Hormonal,HORM1,ES,17555,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH07996,Medium,No,OwnBrand,Injectable,INJ2,FR,28886,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH08860,Medium,No,OwnBrand,Tablet,TL2,FR,436528,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH04727,Low,No,Contract,Device,DEV2,UK,41208,PLANT_SPECIAL,Medium,INHALER,Units
BATCH00730,Medium,No,OwnBrand,Device,DEV2,DE,4280,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH02672,Medium,Yes,OwnBrand,Injectable,INJ1,FR,15657,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH00221,High,No,Contract,Capsule,CL2,DE,101316,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH00809,Medium,No,OwnBrand,Tablet,TL2,FR,469174,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH08884,High,No,Contract,Injectable,INJ2,UK,38362,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH05627,Low,No,OwnBrand,Capsule,CL2,IT,489834,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH05962,High,No,Contract,Capsule,CL1,DE,463518,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH09220,Medium,No,Contract,Hormonal,HORM1,ES,32493,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH06579,High,No,Contract,Capsule,CL1,DE,321727,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH02283,High,Yes,Contract,Injectable,INJ2,UK,27340,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH07074,Medium,No,Contract,Hormonal,HORM1,ES,33818,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH06715,Medium,No,OwnBrand,Injectable,INJ2,FR,48275,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH02522,High,No,Contract,Injectable,INJ2,UK,20555,PLANT_PARENTERAL,High,CEF1GIV,Units
BATCH03287,High,No,Contract,Capsule,CL1,DE,71453,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH09326,Low,Yes,OwnBrand,Tablet,TL2,ES,469602,PLANT_SOLIDS,Low,PARA500TAB,TabletsCaps
BATCH00210,Low,Yes,OwnBrand,Hormonal,HORM2,PT,44005,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH00540,Low,No,OwnBrand,Capsule,CL2,IT,178227,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH05706,Medium,No,OwnBrand,Tablet,TL2,FR,247225,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH04734,Medium,Yes,Contract,Hormonal,HORM2,ES,13177,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH04637,High,No,Contract,Capsule,CL2,DE,276095,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH05065,Medium,No,OwnBrand,Device,DEV2,DE,17024,PLANT_SPECIAL,Low,INSUPEN,Units
BATCH06930,Medium,No,OwnBrand,Tablet,TL1,FR,428422,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH08217,High,Yes,Contract,Capsule,CL1,DE,172307,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
BATCH03981,Low,No,OwnBrand,Tablet,TL1,ES,195574,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH06628,Low,No,OwnBrand,Capsule,CL2,IT,60153,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH04571,Medium,Yes,OwnBrand,Injectable,INJ2,FR,41810,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH05191,High,No,Contract,Capsule,CL1,DE,213652,PLANT_SOLIDS,High,AMOX500CAP,TabletsCaps
BATCH06094,Low,No,OwnBrand,Tablet,TL1,ES,102336,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH04117,High,No,Contract,Injectable,INJ1,UK,3375,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH03909,Low,No,OwnBrand,Hormonal,HORM2,PT,46215,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH09174,Low,No,OwnBrand,Capsule,CL1,IT,409947,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH04520,Medium,No,Contract,Hormonal,HORM1,ES,33076,PLANT_SPECIAL,Low,LEVOHORMIMPL,Units
BATCH06942,Low,No,OwnBrand,Capsule,CL2,IT,127407,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH07881,Medium,No,OwnBrand,Injectable,INJ1,FR,18633,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH04992,Medium,No,OwnBrand,Tablet,TL1,FR,480599,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH00341,High,No,Contract,Injectable,INJ2,UK,17790,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH01818,Medium,Yes,OwnBrand,Injectable,INJ2,FR,23455,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH07328,Low,No,OwnBrand,Tablet,TL2,ES,131148,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH01125,Low,No,Contract,Device,DEV2,UK,11823,PLANT_SPECIAL,High,INHALER,Units
BATCH07572,Medium,No,Contract,Hormonal,HORM1,ES,24111,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH09910,High,No,Contract,Injectable,INJ2,UK,40816,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH00509,Low,No,OwnBrand,Tablet,TL2,ES,438842,PLANT_SOLIDS,Medium,PARA500TAB,TabletsCaps
BATCH06202,Low,Yes,Contract,Device,DEV1,UK,16560,PLANT_SPECIAL,Medium,INHALER,Units
BATCH08340,Medium,Yes,OwnBrand,Tablet,TL2,FR,371727,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH01332,Medium,No,OwnBrand,Injectable,INJ2,FR,8924,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH03075,Medium,Yes,OwnBrand,Injectable,INJ2,FR,4548,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH06541,Medium,No,Contract,Hormonal,HORM1,ES,17976,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH00735,Medium,No,OwnBrand,Injectable,INJ1,FR,27958,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH08359,High,No,Contract,Capsule,CL2,DE,113799,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH04885,Medium,No,OwnBrand,Injectable,INJ1,FR,26072,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH03958,Medium,No,OwnBrand,Injectable,INJ2,FR,24415,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH07645,High,No,Contract,Injectable,INJ2,UK,34402,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH09966,High,No,Contract,Injectable,INJ1,UK,30659,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH06105,High,No,Contract,Injectable,INJ1,UK,21494,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH02360,Medium,No,OwnBrand,Tablet,TL1,FR,385508,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH03347,Medium,No,OwnBrand,Tablet,TL3,FR,233518,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH02692,Low,No,Contract,Device,DEV1,UK,7899,PLANT_SPECIAL,Medium,INHALER,Units
BATCH01788,Medium,No,OwnBrand,Tablet,TL1,FR,63431,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH07950,Medium,No,Contract,Hormonal,HORM2,ES,14835,PLANT_SPECIAL,High,LEVOHORMIMPL,Units
BATCH04300,High,No,Contract,Injectable,INJ2,UK,25095,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH03684,Low,No,OwnBrand,Capsule,CL1,IT,498846,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH06146,Medium,Yes,OwnBrand,Device,DEV2,DE,7482,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH04628,Medium,No,OwnBrand,Tablet,TL3,FR,182320,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH01736,Medium,Yes,OwnBrand,Tablet,TL3,FR,66630,PLANT_SOLIDS,Medium,IBUP400TAB,TabletsCaps
BATCH02950,Medium,No,OwnBrand,Injectable,INJ2,FR,37550,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH03383,Medium,Yes,OwnBrand,Tablet,TL2,FR,358754,PLANT_SOLIDS,Low,IBUP400TAB,TabletsCaps
BATCH09464,Medium,Yes,OwnBrand,Tablet,TL3,FR,496740,PLANT_SOLIDS,High,IBUP400TAB,TabletsCaps
BATCH08316,Medium,No,OwnBrand,Device,DEV1,DE,43429,PLANT_SPECIAL,Medium,INSUPEN,Units
BATCH07254,High,Yes,Contract,Injectable,INJ1,UK,2818,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH01726,Medium,No,OwnBrand,Injectable,INJ1,FR,49828,PLANT_PARENTERAL,Low,HEP5000SC,Units
BATCH04688,Low,Yes,OwnBrand,Capsule,CL1,IT,295575,PLANT_SOLIDS,Low,OMEP20CAP,TabletsCaps
BATCH08331,High,No,Contract,Capsule,CL2,DE,202112,PLANT_SOLIDS,Low,AMOX500CAP,TabletsCaps
BATCH08666,High,Yes,Contract,Injectable,INJ2,UK,38459,PLANT_PARENTERAL,Low,CEF1GIV,Units
BATCH02226,High,No,Contract,Injectable,INJ1,UK,21599,PLANT_PARENTERAL,Medium,CEF1GIV,Units
BATCH06092,Low,No,OwnBrand,Capsule,CL2,IT,399350,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH08982,Medium,Yes,OwnBrand,Injectable,INJ2,FR,37875,PLANT_PARENTERAL,High,HEP5000SC,Units
BATCH03432,Low,No,OwnBrand,Capsule,CL2,IT,432046,PLANT_SOLIDS,Medium,OMEP20CAP,TabletsCaps
BATCH08150,Low,Yes,OwnBrand,Hormonal,HORM2,PT,1457,PLANT_SPECIAL,Low,EE30TAB,Units
BATCH01479,Low,No,OwnBrand,Capsule,CL1,IT,287234,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH00956,Medium,No,Contract,Hormonal,HORM1,ES,49216,PLANT_SPECIAL,Medium,LEVOHORMIMPL,Units
BATCH06731,Low,No,OwnBrand,Capsule,CL1,IT,437354,PLANT_SOLIDS,High,OMEP20CAP,TabletsCaps
BATCH03095,Medium,Yes,OwnBrand,Injectable,INJ1,FR,39675,PLANT_PARENTERAL,Medium,HEP5000SC,Units
BATCH09047,Low,No,OwnBrand,Hormonal,HORM1,PT,22660,PLANT_SPECIAL,Medium,EE30TAB,Units
BATCH00074,Low,No,Contract,Device,DEV2,UK,42830,PLANT_SPECIAL,Low,INHALER,Units
BATCH06694,Low,Yes,OwnBrand,Tablet,TL1,ES,275831,PLANT_SOLIDS,High,PARA500TAB,TabletsCaps
BATCH01140,High,Yes,Contract,Capsule,CL1,DE,327460,PLANT_SOLIDS,Medium,AMOX500CAP,TabletsCaps
