object_id,api_supplier_risk,campaign_flag,client_type,criticality,deviation_type,dosage_form,dosage_specialization,due_date,equipment_type,expiry_date,lab_id,line,line_id,market,material_type,planned_qty,plant,priority,product_code,requested_qty,sample_type,supplier_risk,uom
MAT02520,,,,,,,,,,2025-08-13T08:00:00,,,,,API,,,,,,,High,
MAT02521,,,,,,,,,,2024-10-01T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02522,,,,,,,,,,2024-04-29T08:00:00,,,,,Component,,,,,,,High,
MAT02523,,,,,,,,,,2025-04-04T08:00:00,,,,,Component,,,,,,,Medium,
MAT02524,,,,,,,,,,2024-06-14T08:00:00,,,,,Component,,,,,,,Low,
MAT02525,,,,,,,,,,2025-04-25T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02526,,,,,,,,,,2024-08-25T08:00:00,,,,,Excipient,,,,,,,High,
MAT02527,,,,,,,,,,2025-09-08T08:00:00,,,,,API,,,,,,,Medium,
MAT02528,,,,,,,,,,2024-10-27T08:00:00,,,,,Component,,,,,,,Low,
MAT02529,,,,,,,,,,2025-11-20T08:00:00,,,,,Component,,,,,,,High,
MAT02530,,,,,,,,,,2024-06-14T08:00:00,,,,,Excipient,,,,,,,High,
MAT02531,,,,,,,,,,2025-12-08T08:00:00,,,,,API,,,,,,,Medium,
MAT02532,,,,,,,,,,2024-05-12T08:00:00,,,,,API,,,,,,,High,
MAT02533,,,,,,,,,,2024-06-09T08:00:00,,,,,API,,,,,,,Low,
MAT02534,,,,,,,,,,2025-03-01T08:00:00,,,,,Component,,,,,,,Low,
MAT02535,,,,,,,,,,2024-08-28T08:00:00,,,,,Component,,,,,,,Medium,
MAT02536,,,,,,,,,,2024-01-19T08:00:00,,,,,API,,,,,,,Low,
MAT02537,,,,,,,,,,2024-12-31T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02538,,,,,,,,,,2025-05-30T08:00:00,,,,,API,,,,,,,Low,
MAT02539,,,,,,,,,,2024-12-11T08:00:00,,,,,API,,,,,,,Low,
MAT02540,,,,,,,,,,2025-09-24T08:00:00,,,,,Component,,,,,,,Low,
MAT02541,,,,,,,,,,2025-07-29T08:00:00,,,,,API,,,,,,,Low,
MAT02542,,,,,,,,,,2024-09-21T08:00:00,,,,,API,,,,,,,High,
MAT02543,,,,,,,,,,2024-02-17T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02544,,,,,,,,,,2025-12-07T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02545,,,,,,,,,,2025-03-24T08:00:00,,,,,API,,,,,,,Low,
MAT02546,,,,,,,,,,2024-04-18T08:00:00,,,,,Component,,,,,,,Low,
MAT02547,,,,,,,,,,2025-06-03T08:00:00,,,,,API,,,,,,,Low,
MAT02548,,,,,,,,,,2025-10-07T08:00:00,,,,,API,,,,,,,Low,
MAT02549,,,,,,,,,,2025-01-05T08:00:00,,,,,API,,,,,,,Low,
MAT02550,,,,,,,,,,2025-12-26T08:00:00,,,,,API,,,,,,,Medium,
MAT02551,,,,,,,,,,2024-04-11T08:00:00,,,,,Component,,,,,,,High,
MAT02552,,,,,,,,,,2024-12-08T08:00:00,,,,,API,,,,,,,Medium,
MAT02553,,,,,,,,,,2024-07-25T08:00:00,,,,,API,,,,,,,Low,
MAT02554,,,,,,,,,,2024-01-07T08:00:00,,,,,Component,,,,,,,High,
MAT02555,,,,,,,,,,2024-12-15T08:00:00,,,,,API,,,,,,,High,
MAT02556,,,,,,,,,,2024-03-28T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02557,,,,,,,,,,2025-02-28T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02558,,,,,,,,,,2024-06-04T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02559,,,,,,,,,,2024-05-21T08:00:00,,,,,Component,,,,,,,Low,
MAT02560,,,,,,,,,,2025-02-23T08:00:00,,,,,Component,,,,,,,High,
MAT02561,,,,,,,,,,2024-01-31T08:00:00,,,,,Component,,,,,,,Medium,
MAT02562,,,,,,,,,,2024-01-11T08:00:00,,,,,Component,,,,,,,Low,
MAT02563,,,,,,,,,,2024-12-12T08:00:00,,,,,API,,,,,,,Low,
MAT02564,,,,,,,,,,2024-06-17T08:00:00,,,,,Excipient,,,,,,,High,
MAT02565,,,,,,,,,,2025-02-06T08:00:00,,,,,Component,,,,,,,Low,
MAT02566,,,,,,,,,,2025-08-11T08:00:00,,,,,API,,,,,,,Low,
MAT02567,,,,,,,,,,2025-03-05T08:00:00,,,,,API,,,,,,,Medium,
MAT02568,,,,,,,,,,2024-11-17T08:00:00,,,,,Component,,,,,,,Medium,
MAT02569,,,,,,,,,,2024-10-13T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02570,,,,,,,,,,2025-04-01T08:00:00,,,,,API,,,,,,,High,
MAT02571,,,,,,,,,,2025-12-15T08:00:00,,,,,API,,,,,,,High,
MAT02572,,,,,,,,,,2024-07-21T08:00:00,,,,,Excipient,,,,,,,High,
MAT02573,,,,,,,,,,2024-02-07T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02574,,,,,,,,,,2024-05-09T08:00:00,,,,,Excipient,,,,,,,High,
MAT02575,,,,,,,,,,2024-04-05T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02576,,,,,,,,,,2025-10-12T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02577,,,,,,,,,,2024-01-29T08:00:00,,,,,API,,,,,,,Low,
MAT02578,,,,,,,,,,2024-11-07T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02579,,,,,,,,,,2024-03-02T08:00:00,,,,,Component,,,,,,,Low,
MAT02580,,,,,,,,,,2025-10-04T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02581,,,,,,,,,,2024-02-18T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02582,,,,,,,,,,2024-11-01T08:00:00,,,,,API,,,,,,,High,
MAT02583,,,,,,,,,,2024-12-13T08:00:00,,,,,API,,,,,,,High,
MAT02584,,,,,,,,,,2024-12-24T08:00:00,,,,,API,,,,,,,Low,
MAT02585,,,,,,,,,,2025-11-13T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02586,,,,,,,,,,2025-06-16T08:00:00,,,,,API,,,,,,,High,
MAT02587,,,,,,,,,,2024-12-01T08:00:00,,,,,API,,,,,,,Low,
MAT02588,,,,,,,,,,2025-04-10T08:00:00,,,,,API,,,,,,,Medium,
MAT02589,,,,,,,,,,2025-12-29T08:00:00,,,,,API,,,,,,,Low,
MAT02590,,,,,,,,,,2024-03-24T08:00:00,,,,,Component,,,,,,,High,
MAT02591,,,,,,,,,,2025-03-11T08:00:00,,,,,API,,,,,,,Low,
MAT02592,,,,,,,,,,2024-08-07T08:00:00,,,,,API,,,,,,,High,
MAT02593,,,,,,,,,,2025-01-13T08:00:00,,,,,Component,,,,,,,Low,
MAT02594,,,,,,,,,,2024-09-27T08:00:00,,,,,Component,,,,,,,High,
MAT02595,,,,,,,,,,2025-03-26T08:00:00,,,,,Component,,,,,,,High,
MAT02596,,,,,,,,,,2024-06-15T08:00:00,,,,,Component,,,,,,,High,
MAT02597,,,,,,,,,,2025-05-11T08:00:00,,,,,API,,,,,,,Low,
MAT02598,,,,,,,,,,2025-12-22T08:00:00,,,,,Component,,,,,,,Low,
MAT02599,,,,,,,,,,2025-04-11T08:00:00,,,,,API,,,,,,,Low,
MAT02600,,,,,,,,,,2024-06-09T08:00:00,,,,,Component,,,,,,,Low,
MAT02601,,,,,,,,,,2025-09-08T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02602,,,,,,,,,,2024-05-03T08:00:00,,,,,Component,,,,,,,Low,
MAT02603,,,,,,,,,,2024-02-11T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02604,,,,,,,,,,2025-01-15T08:00:00,,,,,API,,,,,,,Low,
MAT02605,,,,,,,,,,2024-11-06T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02606,,,,,,,,,,2024-01-29T08:00:00,,,,,Excipient,,,,,,,High,
MAT02607,,,,,,,,,,2025-08-26T08:00:00,,,,,API,,,,,,,Low,
MAT02608,,,,,,,,,,2024-11-08T08:00:00,,,,,Component,,,,,,,Low,
MAT02609,,,,,,,,,,2024-07-06T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02610,,,,,,,,,,2024-05-05T08:00:00,,,,,Component,,,,,,,Low,
MAT02611,,,,,,,,,,2024-02-15T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02612,,,,,,,,,,2025-08-09T08:00:00,,,,,Component,,,,,,,High,
MAT02613,,,,,,,,,,2024-12-11T08:00:00,,,,,Excipient,,,,,,,High,
MAT02614,,,,,,,,,,2025-09-12T08:00:00,,,,,Component,,,,,,,High,
MAT02615,,,,,,,,,,2025-05-31T08:00:00,,,,,API,,,,,,,Low,
MAT02616,,,,,,,,,,2025-11-14T08:00:00,,,,,Component,,,,,,,High,
MAT02617,,,,,,,,,,2024-11-29T08:00:00,,,,,Component,,,,,,,Low,
MAT02618,,,,,,,,,,2025-01-31T08:00:00,,,,,API,,,,,,,High,
MAT02619,,,,,,,,,,2024-12-13T08:00:00,,,,,API,,,,,,,High,
MAT02620,,,,,,,,,,2024-10-11T08:00:00,,,,,API,,,,,,,High,
MAT02621,,,,,,,,,,2025-12-25T08:00:00,,,,,API,,,,,,,Low,
MAT02622,,,,,,,,,,2025-07-28T08:00:00,,,,,API,,,,,,,Medium,
MAT02623,,,,,,,,,,2024-07-16T08:00:00,,,,,API,,,,,,,Low,
MAT02624,,,,,,,,,,2025-05-02T08:00:00,,,,,API,,,,,,,Low,
MAT02625,,,,,,,,,,2025-11-05T08:00:00,,,,,API,,,,,,,Low,
MAT02626,,,,,,,,,,2024-10-08T08:00:00,,,,,API,,,,,,,Low,
MAT02627,,,,,,,,,,2025-12-23T08:00:00,,,,,API,,,,,,,Low,
MAT02628,,,,,,,,,,2025-06-30T08:00:00,,,,,Component,,,,,,,Low,
MAT02629,,,,,,,,,,2025-08-26T08:00:00,,,,,Excipient,,,,,,,High,
MAT02630,,,,,,,,,,2024-01-24T08:00:00,,,,,API,,,,,,,High,
MAT02631,,,,,,,,,,2024-07-03T08:00:00,,,,,Excipient,,,,,,,High,
MAT02632,,,,,,,,,,2025-06-24T08:00:00,,,,,Component,,,,,,,Low,
MAT02633,,,,,,,,,,2024-09-20T08:00:00,,,,,Excipient,,,,,,,High,
MAT02634,,,,,,,,,,2024-04-11T08:00:00,,,,,API,,,,,,,Low,
MAT02635,,,,,,,,,,2024-05-27T08:00:00,,,,,API,,,,,,,Medium,
MAT02636,,,,,,,,,,2024-04-01T08:00:00,,,,,API,,,,,,,Medium,
MAT02637,,,,,,,,,,2025-02-21T08:00:00,,,,,API,,,,,,,Medium,
MAT02638,,,,,,,,,,2025-09-21T08:00:00,,,,,API,,,,,,,Low,
MAT02639,,,,,,,,,,2024-01-28T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02640,,,,,,,,,,2025-02-03T08:00:00,,,,,API,,,,,,,Medium,
MAT02641,,,,,,,,,,2024-05-25T08:00:00,,,,,API,,,,,,,Medium,
MAT02642,,,,,,,,,,2024-09-21T08:00:00,,,,,Component,,,,,,,Medium,
MAT02643,,,,,,,,,,2024-02-23T08:00:00,,,,,Component,,,,,,,Low,
MAT02644,,,,,,,,,,2025-09-03T08:00:00,,,,,API,,,,,,,Low,
MAT02645,,,,,,,,,,2025-06-04T08:00:00,,,,,API,,,,,,,High,
MAT02646,,,,,,,,,,2024-10-02T08:00:00,,,,,Component,,,,,,,Low,
MAT02647,,,,,,,,,,2025-04-20T08:00:00,,,,,API,,,,,,,Medium,
MAT02648,,,,,,,,,,2025-05-10T08:00:00,,,,,Component,,,,,,,Low,
MAT02649,,,,,,,,,,2025-10-10T08:00:00,,,,,API,,,,,,,High,
MAT02650,,,,,,,,,,2024-10-02T08:00:00,,,,,API,,,,,,,Low,
MAT02651,,,,,,,,,,2025-07-22T08:00:00,,,,,API,,,,,,,Low,
MAT02652,,,,,,,,,,2025-08-04T08:00:00,,,,,API,,,,,,,Medium,
MAT02653,,,,,,,,,,2024-03-26T08:00:00,,,,,Component,,,,,,,High,
MAT02654,,,,,,,,,,2025-01-17T08:00:00,,,,,API,,,,,,,Low,
MAT02655,,,,,,,,,,2025-07-04T08:00:00,,,,,API,,,,,,,Low,
MAT02656,,,,,,,,,,2024-02-12T08:00:00,,,,,Component,,,,,,,High,
MAT02657,,,,,,,,,,2025-09-27T08:00:00,,,,,API,,,,,,,High,
MAT02658,,,,,,,,,,2024-01-01T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02659,,,,,,,,,,2024-10-06T08:00:00,,,,,API,,,,,,,High,
MAT02660,,,,,,,,,,2024-12-25T08:00:00,,,,,Excipient,,,,,,,High,
MAT02661,,,,,,,,,,2024-02-16T08:00:00,,,,,API,,,,,,,Medium,
MAT02662,,,,,,,,,,2024-11-03T08:00:00,,,,,API,,,,,,,Low,
MAT02663,,,,,,,,,,2025-12-16T08:00:00,,,,,API,,,,,,,High,
MAT02664,,,,,,,,,,2025-07-23T08:00:00,,,,,API,,,,,,,Low,
MAT02665,,,,,,,,,,2024-08-03T08:00:00,,,,,Excipient,,,,,,,High,
MAT02666,,,,,,,,,,2025-10-12T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02667,,,,,,,,,,2024-10-06T08:00:00,,,,,Excipient,,,,,,,High,
MAT02668,,,,,,,,,,2024-12-15T08:00:00,,,,,API,,,,,,,Medium,
MAT02669,,,,,,,,,,2025-09-05T08:00:00,,,,,API,,,,,,,High,
MAT02670,,,,,,,,,,2025-12-09T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02671,,,,,,,,,,2025-09-15T08:00:00,,,,,API,,,,,,,Low,
MAT02672,,,,,,,,,,2024-01-10T08:00:00,,,,,Component,,,,,,,Low,
MAT02673,,,,,,,,,,2025-07-23T08:00:00,,,,,API,,,,,,,High,
MAT02674,,,,,,,,,,2025-07-05T08:00:00,,,,,Component,,,,,,,High,
MAT02675,,,,,,,,,,2025-07-05T08:00:00,,,,,API,,,,,,,Low,
MAT02676,,,,,,,,,,2025-11-19T08:00:00,,,,,API,,,,,,,High,
MAT02677,,,,,,,,,,2025-01-20T08:00:00,,,,,API,,,,,,,Medium,
MAT02678,,,,,,,,,,2024-06-30T08:00:00,,,,,Excipient,,,,,,,High,
MAT02679,,,,,,,,,,2025-04-18T08:00:00,,,,,API,,,,,,,Low,
MAT02680,,,,,,,,,,2025-03-31T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02681,,,,,,,,,,2024-01-21T08:00:00,,,,,API,,,,,,,Low,
MAT02682,,,,,,,,,,2024-07-15T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02683,,,,,,,,,,2024-08-14T08:00:00,,,,,API,,,,,,,Medium,
MAT02684,,,,,,,,,,2025-01-06T08:00:00,,,,,API,,,,,,,High,
MAT02685,,,,,,,,,,2025-05-19T08:00:00,,,,,API,,,,,,,Medium,
MAT02686,,,,,,,,,,2024-07-19T08:00:00,,,,,API,,,,,,,Low,
MAT02687,,,,,,,,,,2024-10-11T08:00:00,,,,,Component,,,,,,,Low,
MAT02688,,,,,,,,,,2025-07-19T08:00:00,,,,,Component,,,,,,,Low,
MAT02689,,,,,,,,,,2024-03-07T08:00:00,,,,,API,,,,,,,Low,
MAT02690,,,,,,,,,,2024-05-10T08:00:00,,,,,API,,,,,,,Low,
MAT02691,,,,,,,,,,2025-06-19T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02692,,,,,,,,,,2025-11-25T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02693,,,,,,,,,,2025-11-28T08:00:00,,,,,API,,,,,,,Medium,
MAT02694,,,,,,,,,,2025-03-13T08:00:00,,,,,Component,,,,,,,Low,
MAT02695,,,,,,,,,,2025-03-18T08:00:00,,,,,API,,,,,,,Medium,
MAT02696,,,,,,,,,,2024-05-04T08:00:00,,,,,Component,,,,,,,Medium,
MAT02697,,,,,,,,,,2025-01-05T08:00:00,,,,,Component,,,,,,,High,
MAT02698,,,,,,,,,,2024-02-18T08:00:00,,,,,API,,,,,,,Low,
MAT02699,,,,,,,,,,2025-06-29T08:00:00,,,,,Excipient,,,,,,,High,
MAT02700,,,,,,,,,,2024-01-06T08:00:00,,,,,Component,,,,,,,Medium,
MAT02701,,,,,,,,,,2024-12-08T08:00:00,,,,,Component,,,,,,,Low,
MAT02702,,,,,,,,,,2024-08-19T08:00:00,,,,,API,,,,,,,Low,
MAT02703,,,,,,,,,,2024-09-12T08:00:00,,,,,Component,,,,,,,Low,
MAT02704,,,,,,,,,,2024-12-03T08:00:00,,,,,API,,,,,,,Low,
MAT02705,,,,,,,,,,2025-10-03T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02706,,,,,,,,,,2025-05-06T08:00:00,,,,,API,,,,,,,Low,
MAT02707,,,,,,,,,,2025-08-29T08:00:00,,,,,Component,,,,,,,Low,
MAT02708,,,,,,,,,,2024-09-10T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02709,,,,,,,,,,2024-09-01T08:00:00,,,,,API,,,,,,,High,
MAT02710,,,,,,,,,,2024-12-07T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02711,,,,,,,,,,2025-09-06T08:00:00,,,,,API,,,,,,,Low,
MAT02712,,,,,,,,,,2025-10-02T08:00:00,,,,,Component,,,,,,,Low,
MAT02713,,,,,,,,,,2024-03-28T08:00:00,,,,,Component,,,,,,,Low,
MAT02714,,,,,,,,,,2025-01-21T08:00:00,,,,,API,,,,,,,Low,
MAT02715,,,,,,,,,,2024-05-10T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02716,,,,,,,,,,2024-02-26T08:00:00,,,,,API,,,,,,,High,
MAT02717,,,,,,,,,,2024-03-08T08:00:00,,,,,Excipient,,,,,,,High,
MAT02718,,,,,,,,,,2025-07-26T08:00:00,,,,,API,,,,,,,Low,
MAT02719,,,,,,,,,,2025-01-25T08:00:00,,,,,API,,,,,,,Medium,
MAT02720,,,,,,,,,,2025-09-24T08:00:00,,,,,Component,,,,,,,Low,
MAT02721,,,,,,,,,,2025-09-05T08:00:00,,,,,Component,,,,,,,Low,
MAT02722,,,,,,,,,,2025-01-28T08:00:00,,,,,API,,,,,,,High,
MAT02723,,,,,,,,,,2025-09-27T08:00:00,,,,,Component,,,,,,,High,
MAT02724,,,,,,,,,,2025-10-28T08:00:00,,,,,API,,,,,,,Medium,
MAT02725,,,,,,,,,,2025-06-13T08:00:00,,,,,API,,,,,,,High,
MAT02726,,,,,,,,,,2024-04-20T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02727,,,,,,,,,,2025-09-01T08:00:00,,,,,API,,,,,,,Low,
MAT02728,,,,,,,,,,2025-08-09T08:00:00,,,,,API,,,,,,,Low,
MAT02729,,,,,,,,,,2024-12-29T08:00:00,,,,,API,,,,,,,Medium,
MAT02730,,,,,,,,,,2025-09-27T08:00:00,,,,,Component,,,,,,,High,
MAT02731,,,,,,,,,,2024-09-05T08:00:00,,,,,Component,,,,,,,Low,
MAT02732,,,,,,,,,,2024-03-02T08:00:00,,,,,API,,,,,,,Low,
MAT02733,,,,,,,,,,2025-08-21T08:00:00,,,,,API,,,,,,,Medium,
MAT02734,,,,,,,,,,2024-11-14T08:00:00,,,,,Component,,,,,,,Medium,
MAT02735,,,,,,,,,,2025-04-25T08:00:00,,,,,API,,,,,,,Low,
MAT02736,,,,,,,,,,2024-10-25T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02737,,,,,,,,,,2025-06-14T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02738,,,,,,,,,,2024-08-31T08:00:00,,,,,API,,,,,,,Low,
MAT02739,,,,,,,,,,2024-12-18T08:00:00,,,,,API,,,,,,,High,
MAT02740,,,,,,,,,,2025-10-17T08:00:00,,,,,API,,,,,,,Low,
MAT02741,,,,,,,,,,2024-12-15T08:00:00,,,,,API,,,,,,,Low,
MAT02742,,,,,,,,,,2025-12-12T08:00:00,,,,,API,,,,,,,High,
MAT02743,,,,,,,,,,2025-08-15T08:00:00,,,,,Component,,,,,,,Medium,
MAT02744,,,,,,,,,,2025-03-04T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02745,,,,,,,,,,2024-04-17T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02746,,,,,,,,,,2025-05-22T08:00:00,,,,,Component,,,,,,,Low,
MAT02747,,,,,,,,,,2025-10-16T08:00:00,,,,,API,,,,,,,Low,
MAT02748,,,,,,,,,,2025-04-22T08:00:00,,,,,API,,,,,,,Low,
MAT02749,,,,,,,,,,2025-05-07T08:00:00,,,,,API,,,,,,,Low,
MAT02750,,,,,,,,,,2024-07-29T08:00:00,,,,,Excipient,,,,,,,High,
MAT02751,,,,,,,,,,2024-01-07T08:00:00,,,,,Component,,,,,,,Low,
MAT02752,,,,,,,,,,2024-03-16T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02753,,,,,,,,,,2025-07-22T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02754,,,,,,,,,,2024-10-24T08:00:00,,,,,API,,,,,,,Low,
MAT02755,,,,,,,,,,2025-10-08T08:00:00,,,,,Component,,,,,,,Low,
MAT02756,,,,,,,,,,2024-01-31T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02757,,,,,,,,,,2024-10-17T08:00:00,,,,,API,,,,,,,Low,
MAT02758,,,,,,,,,,2024-09-25T08:00:00,,,,,API,,,,,,,Low,
MAT02759,,,,,,,,,,2025-07-21T08:00:00,,,,,API,,,,,,,Medium,
MAT02760,,,,,,,,,,2024-07-19T08:00:00,,,,,API,,,,,,,Low,
MAT02761,,,,,,,,,,2024-09-25T08:00:00,,,,,API,,,,,,,Low,
MAT02762,,,,,,,,,,2025-11-24T08:00:00,,,,,API,,,,,,,Low,
MAT02763,,,,,,,,,,2025-11-01T08:00:00,,,,,API,,,,,,,High,
MAT02764,,,,,,,,,,2024-08-03T08:00:00,,,,,API,,,,,,,Medium,
MAT02765,,,,,,,,,,2024-09-02T08:00:00,,,,,Excipient,,,,,,,High,
MAT02766,,,,,,,,,,2025-11-07T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02767,,,,,,,,,,2025-12-29T08:00:00,,,,,API,,,,,,,High,
MAT02768,,,,,,,,,,2024-05-27T08:00:00,,,,,API,,,,,,,Low,
MAT02769,,,,,,,,,,2024-07-15T08:00:00,,,,,API,,,,,,,Low,
MAT02770,,,,,,,,,,2024-11-21T08:00:00,,,,,Component,,,,,,,Medium,
MAT02771,,,,,,,,,,2024-02-17T08:00:00,,,,,Component,,,,,,,Low,
MAT02772,,,,,,,,,,2024-06-01T08:00:00,,,,,API,,,,,,,Medium,
MAT02773,,,,,,,,,,2024-02-24T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02774,,,,,,,,,,2025-06-04T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02775,,,,,,,,,,2024-03-24T08:00:00,,,,,Component,,,,,,,Low,
MAT02776,,,,,,,,,,2024-06-20T08:00:00,,,,,Component,,,,,,,Low,
MAT02777,,,,,,,,,,2025-05-25T08:00:00,,,,,Component,,,,,,,Medium,
MAT02778,,,,,,,,,,2024-11-25T08:00:00,,,,,Component,,,,,,,Low,
MAT02779,,,,,,,,,,2025-05-21T08:00:00,,,,,Excipient,,,,,,,High,
MAT02780,,,,,,,,,,2025-08-18T08:00:00,,,,,Component,,,,,,,Medium,
MAT02781,,,,,,,,,,2024-07-31T08:00:00,,,,,Component,,,,,,,Low,
MAT02782,,,,,,,,,,2025-04-07T08:00:00,,,,,API,,,,,,,Low,
MAT02783,,,,,,,,,,2024-08-11T08:00:00,,,,,API,,,,,,,High,
MAT02784,,,,,,,,,,2025-01-21T08:00:00,,,,,Excipient,,,,,,,High,
MAT02785,,,,,,,,,,2024-09-17T08:00:00,,,,,API,,,,,,,Medium,
MAT02786,,,,,,,,,,2024-03-27T08:00:00,,,,,API,,,,,,,Low,
MAT02787,,,,,,,,,,2025-06-15T08:00:00,,,,,Excipient,,,,,,,High,
MAT02788,,,,,,,,,,2025-08-20T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02789,,,,,,,,,,2025-06-08T08:00:00,,,,,API,,,,,,,High,
MAT02790,,,,,,,,,,2025-04-06T08:00:00,,,,,Excipient,,,,,,,High,
MAT02791,,,,,,,,,,2025-02-22T08:00:00,,,,,Component,,,,,,,High,
MAT02792,,,,,,,,,,2024-11-20T08:00:00,,,,,Excipient,,,,,,,High,
MAT02793,,,,,,,,,,2024-01-26T08:00:00,,,,,Excipient,,,,,,,High,
MAT02794,,,,,,,,,,2024-08-27T08:00:00,,,,,API,,,,,,,High,
MAT02795,,,,,,,,,,2025-01-02T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02796,,,,,,,,,,2025-05-28T08:00:00,,,,,API,,,,,,,Medium,
MAT02797,,,,,,,,,,2024-08-21T08:00:00,,,,,API,,,,,,,Medium,
MAT02798,,,,,,,,,,2024-03-14T08:00:00,,,,,API,,,,,,,Low,
MAT02799,,,,,,,,,,2025-07-13T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02800,,,,,,,,,,2024-07-20T08:00:00,,,,,API,,,,,,,Medium,
MAT02801,,,,,,,,,,2024-11-05T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02802,,,,,,,,,,2025-12-23T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02803,,,,,,,,,,2024-01-09T08:00:00,,,,,API,,,,,,,Medium,
MAT02804,,,,,,,,,,2024-12-20T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02805,,,,,,,,,,2025-08-16T08:00:00,,,,,Component,,,,,,,High,
MAT02806,,,,,,,,,,2025-10-31T08:00:00,,,,,API,,,,,,,High,
MAT02807,,,,,,,,,,2024-08-21T08:00:00,,,,,API,,,,,,,High,
MAT02808,,,,,,,,,,2025-04-30T08:00:00,,,,,API,,,,,,,Low,
MAT02809,,,,,,,,,,2025-04-17T08:00:00,,,,,API,,,,,,,High,
MAT02810,,,,,,,,,,2024-11-16T08:00:00,,,,,Excipient,,,,,,,Low,
MAT02811,,,,,,,,,,2025-12-15T08:00:00,,,,,API,,,,,,,High,
MAT02812,,,,,,,,,,2025-03-25T08:00:00,,,,,Component,,,,,,,Low,
MAT02813,,,,,,,,,,2025-01-18T08:00:00,,,,,Component,,,,,,,Low,
MAT02814,,,,,,,,,,2024-11-08T08:00:00,,,,,API,,,,,,,Low,
MAT02815,,,,,,,,,,2025-11-05T08:00:00,,,,,API,,,,,,,High,
MAT02816,,,,,,,,,,2024-08-18T08:00:00,,,,,Excipient,,,,,,,Medium,
MAT02817,,,,,,,,,,2025-12-03T08:00:00,,,,,Component,,,,,,,High,
MAT02818,,,,,,,,,,2024-11-29T08:00:00,,,,,Component,,,,,,,Medium,
MAT02819,,,,,,,,,,2024-05-22T08:00:00,,,,,API,,,,,,,Low,
MAT02820,,,,,,,,,,2025-08-04T08:00:00,,,,,API,,,,,,,Medium,
MAT02821,,,,,,,,,,2024-07-28T08:00:00,,,,,Component,,,,,,,High,
MAT02822,,,,,,,,,,2025-07-01T08:00:00,,,,,Component,,,,,,,Low,
MAT02823,,,,,,,,,,2025-05-01T08:00:00,,,,,Component,,,,,,,Low,
MAT02824,,,,,,,,,,2025-08-06T08:00:00,,,,,API,,,,,,,Medium,
MAT02825,,,,,,,,,,2024-04-05T08:00:00,,,,,Component,,,,,,,Medium,
MAT02826,,,,,,,,,,2025-11-22T08:00:00,,,,,API,,,,,,,Low,
MAT02827,,,,,,,,,,2025-12-06T08:00:00,,,,,API,,,,,,,Low,
